name,bus0,bus1,r,x,b,s_nom,s_max_pu,length,num_parallel
182,OR0 3,WA0 0,0.7674074238330411,11.105370601175167,9.119197405624342e-05,11002.693707633225,0.9999999999999998,245.08308100004461,27.345708884688094
183,OR0 3,WA0 3,10.676510205666656,58.97073188728149,1.918191945630441e-05,289.69588987074013,1.0,234.24755108239276,0.72
184,OR0 3,WA0 4,0.23140429544147004,1.7990990108352831,0.00036436257251381795,10534.812940320722,1.0,195.99151671041992,26.18285444234404
185,US0 0,WA0 1,4.372748246066045,30.722721720957644,0.0005637681838695101,2824.5349262397162,1.0,1003.348966257244,7.0200000000000005
186,US0 0,WA0 3,11.609989178885604,98.37862669179312,2.1174705497357583e-05,289.69588987074013,1.0,681.1742089734877,0.72
187,US0 0,WA0 6,1.22055657603418,8.881332646121788,0.001442379619942142,7713.153067808456,1.0,874.5042287811527,19.17
188,UT0 0,UT0 1,1.1677628173553114,9.553880533489886,0.00010100365090076082,4889.3407079817225,1.0000000000000002,248.07772141772068,12.151795841209829
189,UT0 0,WY0 0,2.4528645283175243,21.122760035814686,0.00028202628923369846,4500.70646126792,1.0000000000000002,624.1509098079174,11.185897920604916
190,UT0 1,WY0 0,7.525846326394851,84.55630042844004,5.324989525361959e-05,2046.338505418594,1.0,527.8065362741687,5.085897920604915
191,WA0 0,WA0 2,6.642678037451623,43.316878123880144,2.474186733942797e-05,144.84794493537007,1.0,243.84291354224285,0.36
192,WA0 0,WA0 4,0.7473897233371184,13.365987174639749,3.77312404286923e-05,9192.094395941098,1.0,173.26079475853476,22.845708884688094
193,WA0 0,WA0 5,2.0831368718389913,14.589379228393925,5.319349025254817e-05,1339.8434906521732,1.0,228.55024408495592,3.33
194,WA0 1,WA0 2,1.5790785869249773,23.47667811679251,4.382654936455349e-05,5501.346853816613,0.9999999999999999,245.05830347587388,13.672854442344045
195,WA0 1,WA0 4,3.2977051040536236,98.70305098990539,1.567567589562445e-05,4451.199253035179,1.0,297.75178063999937,11.062854442344046
196,WA0 1,WA0 6,0.35708943264248555,2.949868207662784,0.0001095623474689124,5250.738003907165,1.0,133.24848891522694,13.05
197,WA0 2,WA0 4,0.8297992986954374,11.083118589858186,5.671442097349946e-05,10097.39405178716,1.0000000000000002,204.0269410815462,25.095708884688094
198,WA0 2,WA0 5,1.0169146880043063,13.400039637882049,4.0572383987672934e-05,6406.646509662674,1.0,198.45496435473888,15.922854442344045
199,WA0 2,WA0 6,5.174069915092025,69.2182260152718,1.751320320913417e-05,905.2996558460629,1.0,275.2133294876697,2.25
200,WA0 3,WA0 4,1.2764714670550543,19.18787150648979,4.068316207508811e-05,5646.1947987519825,1.0,231.40346574639895,14.032854442344046
