1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
83,514,2525,1890,301,3447,1850,2033,3928,1822,652,3487,3203,1463,265,610,0,0,0,0,0,0
84,523,2538,1892,301,3432,1839,2028,3908,1812,643,3469,3182,1457,257,609,0,0,0,0,0,0
86,535,2565,1908,305,3450,1852,2044,3945,1816,643,3483,3186,1467,254,614,0,0,0,0,0,0
88,546,2630,1947,319,3523,1897,2114,4057,1884,661,3547,3227,1492,263,622,0,0,0,0,0,0
96,606,2773,2012,331,3659,1968,2248,4255,2064,705,3717,3372,1543,300,643,0,0,0,0,0,0
100,650,2961,2063,358,3871,2056,2449,4520,2279,790,4001,3547,1640,341,671,0,0,0,0,0,0
115,701,3113,2123,382,4107,2138,2656,4767,2523,859,4234,3755,1729,399,696,0,0,0,0,0,0
107,708,3161,2158,397,4227,2120,2813,4942,2702,915,4541,3908,1830,453,719,0,0,0,0,0,0
108,695,3256,2208,428,4439,2138,3002,5191,2938,960,4809,4069,1943,520,739,0,0,0,0,0,0
118,715,3350,2229,435,4585,2212,3170,5354,3263,1049,5029,4199,2070,582,780,0,0,0,0,0,0
117,712,3375,2280,439,4678,2218,3275,5477,3612,1065,5266,4331,2177,673,802,0,0,0,0,0,0
120,740,3443,2326,442,4809,2279,3375,5642,4020,1161,5466,4462,2289,774,837,0,0,0,0,0,0
127,791,3529,2357,448,4979,2283,3513,5966,3975,1217,5668,4567,2336,771,849,0,0,0,0,0,0
131,821,3601,2373,455,5022,2344,3557,6118,4003,1275,5781,4612,2380,780,871,0,0,0,0,0,0
135,834,3572,2389,442,4964,2364,3505,6132,3846,1252,5585,4506,2273,760,844,0,0,0,0,0,0
130,828,3526,2373,417,4773,2315,3310,5879,3506,1196,5214,4311,2137,670,810,0,0,0,0,0,0
127,819,3484,2338,427,4632,2338,3134,5627,3273,1117,4872,4138,2010,605,776,0,0,0,0,0,0
127,810,3514,2329,431,4566,2359,3053,5551,3111,1033,4672,4019,1946,558,753,0,0,0,0,0,0
123,767,3404,2310,415,4375,2295,2890,5279,2887,976,4442,3889,1850,487,725,0,0,0,0,0,0
102,640,2962,2090,353,3913,2060,2491,4587,2402,817,4000,3604,1668,414,673,0,0,0,0,0,0
90,560,2681,1963,320,3652,1927,2258,4182,2110,731,3673,3390,1559,354,636,0,0,0,0,0,0
85,529,2589,1915,314,3533,1877,2134,4026,1976,667,3510,3247,1503,323,623,0,0,0,0,0,0
84,523,2549,1902,307,3499,1855,2102,3967,1908,648,3449,3197,1478,304,614,0,0,0,0,0,0
83,514,2538,1891,302,3466,1845,2065,3911,1861,637,3425,3171,1465,291,610,0,0,0,0,0,0
83,513,2535,1890,300,3461,1844,2055,3902,1830,626,3423,3163,1461,276,608,0,0,0,0,0,0
84,523,2539,1899,300,3454,1871,2049,3910,1802,624,3429,3163,1458,260,609,0,0,0,0,0,0
86,532,2597,1922,305,3494,1880,2087,3973,1856,642,3476,3190,1479,266,617,0,0,0,0,0,0
93,585,2705,1982,321,3627,1965,2191,4170,1976,673,3609,3262,1515,282,629,0,0,0,0,0,0
96,600,2844,2022,340,3738,2010,2298,4331,2132,697,3712,3355,1555,325,642,0,0,0,0,0,0
102,655,2942,2072,355,3871,2021,2435,4506,2340,739,3847,3476,1609,388,658,0,0,0,0,0,0
109,700,3021,2088,361,4061,2039,2640,4699,2643,795,4000,3596,1681,478,671,0,0,0,0,0,0
106,708,3095,2129,366,4294,2057,2882,5018,2954,880,4156,3770,1828,565,699,0,0,0,0,0,0
106,744,3132,2186,389,4437,2071,3024,5097,3342,961,4352,3953,1903,673,731,0,0,0,0,0,0
113,789,3214,2234,407,4584,2110,3163,5341,3643,1062,4633,4078,2027,728,765,0,0,0,0,0,0
114,826,3279,2294,405,4693,2165,3289,5535,3899,1143,4880,4227,2147,790,799,0,0,0,0,0,0
118,875,3348,2309,416,4842,2171,3414,5786,4109,1234,5186,4364,2270,837,834,0,0,0,0,0,0
133,911,3398,2322,423,4943,2217,3546,5848,4270,1351,5518,4552,2347,875,862,0,0,0,0,0,0
139,964,3459,2341,433,4933,2349,3533,5855,4270,1408,5681,4678,2350,867,875,0,0,0,0,0,0
140,961,3510,2358,432,4769,2381,3351,5887,4116,1410,5554,4644,2282,825,853,0,0,0,0,0,0
134,944,3476,2312,423,4780,2338,3323,5943,3701,1328,5187,4426,2160,711,817,0,0,0,0,0,0
134,886,3454,2314,424,4657,2348,3163,5700,3416,1190,4780,4161,2017,637,774,0,0,0,0,0,0
133,852,3427,2302,413,4582,2339,3080,5543,3235,1136,4597,4006,1916,599,756,0,0,0,0,0,0
123,802,3329,2222,388,4357,2301,2898,5262,2919,1043,4396,3829,1792,521,714,0,0,0,0,0,0
104,645,2920,2075,345,3925,2056,2501,4604,2490,847,3944,3504,1650,451,666,0,0,0,0,0,0
90,565,2684,1970,321,3639,1925,2242,4192,2167,720,3649,3317,1547,373,636,0,0,0,0,0,0
86,538,2597,1931,309,3545,1879,2149,4042,2019,703,3536,3275,1521,329,624,0,0,0,0,0,0
85,528,2562,1921,304,3498,1857,2100,3969,1963,674,3482,3228,1489,311,616,0,0,0,0,0,0
83,520,2537,1902,301,3466,1844,2064,3927,1900,653,3446,3183,1474,294,612,0,0,0,0,0,0
83,518,2536,1897,299,3455,1838,2051,3917,1866,640,3425,3162,1461,282,610,0,0,0,0,0,0
84,520,2543,1909,300,3445,1837,2045,3903,1844,637,3427,3153,1455,268,610,0,0,0,0,0,0
86,540,2595,1923,306,3484,1870,2086,3978,1891,652,3467,3180,1475,269,617,0,0,0,0,0,0
91,584,2730,1993,317,3632,1948,2202,4175,2000,692,3593,3254,1521,285,628,0,0,0,0,0,0
97,603,2830,2044,337,3768,2002,2334,4393,2169,736,3718,3346,1559,318,648,0,0,0,0,0,0
102,658,2939,2089,348,3935,2050,2483,4646,2441,771,3852,3445,1635,398,667,0,0,0,0,0,0
107,687,2996,2131,358,4144,2158,2722,5076,2803,852,4022,3575,1765,493,688,0,0,0,0,0,0
106,733,3041,2163,373,4380,2275,2983,5627,3266,927,4211,3718,1933,591,716,0,0,0,0,0,0
115,795,3078,2209,385,4626,2400,3208,6145,3658,1008,4401,3828,2088,683,754,0,0,0,0,0,0
116,887,3152,2236,402,4828,2521,3386,6553,4064,1147,4626,3948,2289,748,797,0,0,0,0,0,0
127,940,3189,2245,417,4932,2537,3506,6730,4309,1263,4893,4077,2439,789,834,0,0,0,0,0,0
130,983,3238,2290,417,4984,2616,3537,6788,4549,1375,5207,4208,2560,845,868,0,0,0,0,0,0
135,1033,3342,2310,421,5062,2688,3610,6889,4769,1475,5545,4309,2682,863,905,0,0,0,0,0,0
138,1033,3425,2331,425,5126,2694,3687,6960,4808,1546,5789,4425,2724,860,920,0,0,0,0,0,0
137,1039,3417,2358,424,5058,2738,3593,6894,4493,1528,5618,4398,2596,793,901,0,0,0,0,0,0
137,976,3364,2330,416,4811,2577,3344,6462,3991,1400,5243,4222,2362,696,849,0,0,0,0,0,0
138,908,3351,2320,413,4685,2480,3208,6203,3662,1251,4920,4071,2187,614,809,0,0,0,0,0,0
135,910,3349,2319,408,4622,2430,3106,6047,3405,1184,4726,3945,2105,564,778,0,0,0,0,0,0
130,828,3252,2261,383,4403,2321,2919,5687,3131,1097,4481,3799,1991,511,750,0,0,0,0,0,0
111,686,2880,2062,340,3964,2052,2506,4894,2605,913,4000,3528,1771,438,688,0,0,0,0,0,0
91,590,2661,1956,324,3692,1918,2277,4460,2207,791,3697,3348,1630,375,649,0,0,0,0,0,0
86,559,2578,1923,308,3547,1881,2141,4145,2010,707,3534,3234,1538,321,629,0,0,0,0,0,0
85,538,2540,1910,303,3500,1852,2095,4075,1958,680,3468,3206,1511,308,619,0,0,0,0,0,0
86,530,2523,1899,301,3482,1842,2073,4054,1830,659,3438,3166,1497,272,615,0,0,0,0,0,0
86,524,2523,1894,299,3465,1840,2058,4012,1823,650,3427,3162,1482,262,612,0,0,0,0,0,0
84,533,2537,1900,300,3457,1843,2054,3974,1811,649,3422,3149,1476,248,612,0,0,0,0,0,0
90,544,2587,1921,315,3503,1876,2093,4047,1852,660,3466,3177,1495,250,618,0,0,0,0,0,0
91,579,2709,1982,326,3643,1966,2217,4295,1968,691,3599,3247,1537,270,635,0,0,0,0,0,0
96,623,2820,2037,349,3753,2016,2323,4559,2132,742,3710,3340,1602,312,641,0,0,0,0,0,0
99,667,2945,2057,360,3911,2034,2468,5001,2375,808,3847,3443,1688,376,674,0,0,0,0,0,0
104,733,2951,2069,360,4228,2093,2757,5899,2723,894,4003,3562,1875,468,707,0,0,0,0,0,0
112,774,2977,2101,364,4498,2172,3045,6673,3138,988,4155,3685,2133,547,745,0,0,0,0,0,0
117,844,3006,2116,391,4631,2280,3184,6741,3765,1101,4293,3813,2372,648,803,0,0,0,0,0,0
122,886,3061,2168,399,4822,2382,3370,7128,4266,1216,4509,3932,2654,700,859,0,0,0,0,0,0
128,943,3100,2185,402,4890,2473,3425,7026,4541,1304,4673,4090,2795,747,898,0,0,0,0,0,0
129,990,3178,2184,394,4954,2583,3516,6931,4818,1462,4896,4195,2888,802,934,0,0,0,0,0,0
136,1004,3264,2210,409,5232,2666,3783,7357,4840,1574,5125,4387,2973,812,955,0,0,0,0,0,0
137,1043,3367,2246,406,5247,2727,3795,7239,4788,1635,5212,4510,2922,808,958,0,0,0,0,0,0
143,1038,3396,2276,405,5167,2691,3723,7074,4539,1618,5076,4448,2772,760,933,0,0,0,0,0,0
142,991,3345,2290,405,5003,2545,3528,6856,4034,1453,4774,4276,2565,640,876,0,0,0,0,0,0
141,937,3372,2283,400,4800,2468,3318,6453,3626,1274,4614,4033,2362,552,836,0,0,0,0,0,0
136,895,3402,2275,401,4711,2430,3209,6318,3401,1192,4556,3917,2264,509,800,0,0,0,0,0,0
124,829,3260,2232,387,4472,2343,2999,5872,3074,1081,4363,3785,2142,453,775,0,0,0,0,0,0
103,710,2876,2064,337,4031,2096,2593,5120,2570,895,3927,3488,1926,377,711,0,0,0,0,0,0
95,605,2651,1956,314,3752,1946,2347,4671,2256,779,3647,3337,1776,325,675,0,0,0,0,0,0
89,557,2573,1923,309,3642,1869,2237,4482,2042,744,3571,3272,1691,292,653,0,0,0,0,0,0
86,542,2542,1905,302,3604,1837,2195,4405,1948,703,3524,3221,1649,267,642,0,0,0,0,0,0
85,531,2533,1898,298,3557,1817,2147,4308,1886,694,3495,3185,1619,251,636,0,0,0,0,0,0
85,526,2527,1897,297,3549,1820,2133,4256,1841,677,3481,3166,1593,240,629,0,0,0,0,0,0
85,524,2533,1909,299,3530,1819,2122,4237,1801,670,3477,3155,1567,234,626,0,0,0,0,0,0
87,539,2581,1922,304,3577,1854,2166,4289,1820,677,3530,3179,1584,235,636,0,0,0,0,0,0
95,587,2717,1981,327,3691,1920,2284,4518,1941,722,3653,3251,1610,253,645,0,0,0,0,0,0
96,628,2831,2036,333,3839,2000,2393,4687,2035,754,3760,3328,1657,268,651,0,0,0,0,0,0
106,671,2874,2066,354,3998,2039,2547,4988,2211,823,3866,3438,1737,314,672,0,0,0,0,0,0
111,695,2943,2088,357,4193,2140,2782,5397,2448,895,3987,3566,1847,375,694,0,0,0,0,0,0
107,728,2964,2119,377,4393,2230,2997,5818,2780,1009,4102,3692,2000,436,739,0,0,0,0,0,0
113,791,2987,2138,394,4695,2384,3267,6454,3082,1091,4264,3815,2191,478,774,0,0,0,0,0,0
117,862,3053,2178,386,4811,2441,3412,6673,3450,1216,4532,3928,2397,541,811,0,0,0,0,0,0
125,911,3100,2222,394,4996,2516,3553,7064,3695,1340,4759,4049,2523,598,860,0,0,0,0,0,0
128,984,3157,2260,399,5080,2622,3650,7117,3910,1441,5044,4169,2596,630,876,0,0,0,0,0,0
140,1024,3229,2300,397,5113,2692,3651,7097,4048,1561,5356,4303,2598,677,899,0,0,0,0,0,0
147,1031,3336,2315,393,5123,2754,3631,6986,4077,1642,5558,4409,2564,691,905,0,0,0,0,0,0
143,1031,3408,2353,396,5079,2673,3570,6859,3859,1609,5504,4363,2451,640,880,0,0,0,0,0,0
140,969,3369,2299,392,4910,2596,3430,6680,3532,1419,5157,4186,2300,563,834,0,0,0,0,0,0
139,917,3341,2298,407,4771,2515,3278,6438,3268,1250,4890,3995,2162,506,793,0,0,0,0,0,0
135,882,3365,2288,404,4647,2449,3164,6194,3066,1164,4765,3904,2061,465,763,0,0,0,0,0,0
129,812,3268,2235,389,4452,2328,2989,5793,2790,1070,4494,3791,1969,426,736,0,0,0,0,0,0
107,676,2859,2048,342,4015,2079,2565,5076,2336,888,3991,3471,1774,352,688,0,0,0,0,0,0
92,597,2661,1961,318,3726,1954,2310,4608,2028,766,3713,3287,1658,298,655,0,0,0,0,0,0
86,548,2574,1908,304,3622,1896,2212,4399,1882,679,3557,3156,1592,271,632,0,0,0,0,0,0
84,533,2545,1907,302,3595,1855,2173,4339,1814,652,3505,3134,1558,264,620,0,0,0,0,0,0
83,524,2528,1897,299,3546,1839,2137,4266,1784,644,3481,3118,1534,256,617,0,0,0,0,0,0
83,518,2521,1894,298,3539,1830,2130,4262,1767,635,3460,3119,1530,251,616,0,0,0,0,0,0
84,520,2541,1901,300,3528,1835,2121,4229,1740,640,3459,3118,1518,247,614,0,0,0,0,0,0
86,538,2575,1924,307,3573,1849,2171,4303,1788,642,3492,3140,1545,254,623,0,0,0,0,0,0
91,584,2714,1984,319,3714,1936,2284,4540,1900,677,3615,3222,1577,269,634,0,0,0,0,0,0
109,603,2810,2033,334,3829,2011,2394,4683,2035,716,3745,3278,1625,287,644,0,0,0,0,0,0
104,651,2908,2069,340,3932,2109,2508,4848,2182,754,3898,3351,1689,311,665,0,0,0,0,0,0
105,687,2961,2113,357,4093,2274,2673,5042,2374,804,4014,3453,1746,346,677,0,0,0,0,0,0
105,702,2982,2149,362,4284,2434,2884,5430,2602,939,4205,3590,1870,387,706,0,0,0,0,0,0
112,752,3021,2169,375,4521,2621,3101,5833,2883,1044,4380,3695,2000,419,741,0,0,0,0,0,0
115,796,3125,2209,401,4661,2720,3235,6095,3159,1201,4616,3849,2092,469,772,0,0,0,0,0,0
117,834,3148,2268,392,4754,2745,3307,6168,3371,1308,4801,4011,2167,505,799,0,0,0,0,0,0
120,867,3220,2311,404,4820,2730,3373,6228,3547,1432,5100,4163,2222,579,821,0,0,0,0,0,0
126,907,3327,2373,423,4931,2765,3500,6323,3718,1589,5381,4314,2274,610,846,0,0,0,0,0,0
128,904,3498,2424,420,5005,2918,3569,6344,3827,1700,5569,4475,2269,643,873,0,0,0,0,0,0
130,894,3495,2403,428,4956,2895,3499,6289,3729,1646,5539,4413,2239,628,852,0,0,0,0,0,0
134,841,3398,2323,423,4756,2758,3286,6014,3442,1442,5162,4229,2110,547,816,0,0,0,0,0,0
125,818,3377,2327,404,4656,2619,3161,5852,3212,1277,4837,4025,2056,496,783,0,0,0,0,0,0
135,800,3388,2305,408,4552,2531,3061,5720,3054,1202,4619,3907,1974,462,758,0,0,0,0,0,0
124,756,3302,2247,394,4387,2395,2876,5411,2836,1071,4448,3805,1904,415,727,0,0,0,0,0,0
103,618,2910,2060,340,3903,2136,2473,4685,2347,855,3975,3485,1728,346,677,0,0,0,0,0,0
90,559,2649,1964,312,3632,1988,2227,4275,2037,753,3683,3304,1621,292,649,0,0,0,0,0,0
85,530,2587,1923,308,3537,1911,2137,4116,1898,699,3570,3250,1565,264,633,0,0,0,0,0,0
84,526,2564,1908,302,3504,1873,2095,4093,1829,671,3498,3184,1540,256,620,0,0,0,0,0,0
83,521,2543,1897,299,3481,1857,2074,4043,1776,655,3462,3152,1519,246,616,0,0,0,0,0,0
83,515,2533,1894,298,3479,1846,2065,4023,1753,635,3447,3129,1511,238,614,0,0,0,0,0,0
84,518,2541,1896,299,3457,1835,2050,3990,1736,629,3431,3117,1496,235,614,0,0,0,0,0,0
85,532,2569,1913,303,3474,1848,2071,4027,1750,635,3458,3122,1502,238,616,0,0,0,0,0,0
89,559,2631,1944,312,3546,1885,2137,4191,1818,654,3525,3177,1521,245,624,0,0,0,0,0,0
96,597,2773,2003,329,3710,1971,2279,4524,1978,703,3684,3264,1599,271,647,0,0,0,0,0,0
106,652,2938,2072,349,3982,2058,2504,5041,2165,812,3944,3428,1700,313,662,0,0,0,0,0,0
115,692,3077,2128,373,4279,2268,2817,5622,2412,907,4173,3616,1840,357,705,0,0,0,0,0,0
112,704,3190,2151,383,4583,2472,3150,6105,2781,980,4474,3754,2000,410,732,0,0,0,0,0,0
112,715,3218,2160,421,4829,2661,3447,6456,3153,1091,4743,3923,2161,458,773,0,0,0,0,0,0
112,755,3346,2197,437,5030,2810,3667,6734,3515,1215,5094,4088,2341,519,813,0,0,0,0,0,0
118,762,3395,2238,429,5111,2900,3730,6879,3792,1338,5367,4217,2441,573,855,0,0,0,0,0,0
122,800,3474,2270,439,5174,2935,3770,6763,4049,1465,5594,4426,2478,619,874,0,0,0,0,0,0
121,843,3595,2342,431,5136,2971,3700,6741,4228,1554,5934,4618,2503,677,893,0,0,0,0,0,0
128,853,3651,2350,435,5159,3023,3723,6797,4320,1596,6081,4709,2525,712,907,0,0,0,0,0,0
131,855,3646,2305,431,5102,2857,3633,6738,4025,1560,5960,4668,2429,658,882,0,0,0,0,0,0
131,808,3573,2275,431,4923,2759,3451,6462,3673,1359,5553,4472,2300,577,839,0,0,0,0,0,0
129,791,3541,2264,429,4756,2613,3270,6222,3330,1226,5150,4195,2159,518,794,0,0,0,0,0,0
125,778,3527,2271,409,4672,2493,3142,6065,3114,1142,4899,4066,2084,469,769,0,0,0,0,0,0
120,743,3412,2228,404,4475,2393,2956,5718,2833,1059,4635,3913,1984,418,736,0,0,0,0,0,0
104,628,2989,2050,355,4038,2102,2557,5007,2373,889,4076,3619,1788,347,685,0,0,0,0,0,0
90,551,2717,1953,332,3709,1947,2286,4485,2052,753,3741,3397,1665,283,658,0,0,0,0,0,0
84,529,2610,1915,310,3603,1883,2180,4285,1920,691,3596,3289,1596,268,636,0,0,0,0,0,0
84,525,2571,1903,307,3548,1857,2136,4200,1878,657,3516,3232,1568,260,624,0,0,0,0,0,0
83,512,2545,1897,302,3509,1845,2096,4126,1833,641,3473,3179,1550,251,621,0,0,0,0,0,0
83,514,2542,1892,300,3491,1836,2074,4061,1808,629,3460,3162,1533,246,617,0,0,0,0,0,0
84,520,2540,1900,303,3471,1833,2056,4038,1794,628,3439,3147,1521,242,615,0,0,0,0,0,0
87,533,2562,1909,303,3498,1845,2083,4086,1791,627,3459,3154,1525,237,621,0,0,0,0,0,0
91,548,2652,1940,313,3556,1880,2134,4166,1862,645,3535,3192,1541,250,625,0,0,0,0,0,0
94,598,2781,2001,334,3720,1998,2281,4403,2046,696,3688,3291,1616,282,645,0,0,0,0,0,0
101,661,2939,2087,347,3938,2173,2496,4763,2400,774,3922,3476,1740,338,673,0,0,0,0,0,0
109,703,3095,2112,374,4163,2374,2750,5161,2847,850,4216,3676,1919,409,715,0,0,0,0,0,0
115,721,3179,2129,385,4458,2513,3024,5765,3250,977,4463,3859,2161,474,768,0,0,0,0,0,0
118,723,3241,2183,383,4694,2660,3277,6221,3650,1074,4712,3954,2347,544,804,0,0,0,0,0,0
114,736,3384,2244,392,4831,2741,3421,6516,3988,1207,5085,4132,2498,596,853,0,0,0,0,0,0
121,784,3425,2239,391,4946,2766,3526,6691,4282,1280,5400,4287,2647,641,891,0,0,0,0,0,0
130,846,3486,2258,403,5029,2868,3622,6929,4443,1387,5695,4420,2705,698,901,0,0,0,0,0,0
130,897,3586,2274,408,5170,2937,3705,7177,4591,1487,6047,4523,2765,737,925,0,0,0,0,0,0
137,927,3624,2300,415,5219,2924,3748,7175,4550,1566,6193,4587,2695,740,929,0,0,0,0,0,0
131,906,3608,2278,412,5123,2820,3687,7000,4287,1505,6050,4533,2603,680,897,0,0,0,0,0,0
128,867,3464,2255,412,4918,2636,3463,6618,3854,1321,5535,4296,2438,586,851,0,0,0,0,0,0
129,825,3454,2252,409,4795,2511,3310,6447,3508,1176,5131,4158,2275,524,811,0,0,0,0,0,0
132,834,3472,2271,419,4745,2455,3237,6334,3265,1111,4945,4051,2203,481,789,0,0,0,0,0,0
127,798,3366,2231,392,4575,2363,3049,6051,2975,1016,4687,3922,2065,408,755,0,0,0,0,0,0
108,668,2945,2066,354,4114,2114,2659,5332,2487,854,4143,3596,1887,338,696,0,0,0,0,0,0
91,574,2687,1950,324,3800,1966,2376,4823,2167,736,3784,3410,1743,289,659,0,0,0,0,0,0
86,543,2592,1915,311,3664,1910,2247,4516,1985,666,3574,3265,1649,254,639,0,0,0,0,0,0
84,524,2549,1903,305,3607,1879,2190,4415,1883,633,3499,3241,1602,243,627,0,0,0,0,0,0
84,515,2532,1894,303,3571,1856,2156,4340,1827,624,3469,3202,1581,239,624,0,0,0,0,0,0
83,514,2534,1895,302,3549,1850,2134,4265,1791,624,3446,3187,1558,233,620,0,0,0,0,0,0
92,515,2535,1900,303,3526,1841,2118,4195,1768,619,3444,3177,1538,224,618,0,0,0,0,0,0
94,535,2580,1921,311,3578,1881,2173,4286,1801,635,3498,3202,1554,224,624,0,0,0,0,0,0
94,584,2728,1987,330,3706,1958,2278,4513,1901,664,3631,3263,1591,238,638,0,0,0,0,0,0
102,615,2850,2026,352,3825,2029,2366,4653,2029,695,3742,3297,1609,264,646,0,0,0,0,0,0
100,667,2917,2057,347,3898,2131,2440,4750,2224,741,3880,3441,1686,302,659,0,0,0,0,0,0
101,666,2954,2094,348,4015,2183,2572,4897,2472,796,4042,3560,1769,350,690,0,0,0,0,0,0
109,688,3021,2114,357,4184,2322,2750,5247,2806,857,4212,3746,1905,421,717,0,0,0,0,0,0
115,710,3065,2105,360,4389,2421,2956,5685,3043,958,4493,3932,2011,480,748,0,0,0,0,0,0
116,751,3095,2148,372,4504,2494,3063,6140,3437,1057,4803,4146,2200,547,779,0,0,0,0,0,0
123,790,3165,2191,378,4607,2446,3167,6344,3744,1154,5140,4373,2358,606,816,0,0,0,0,0,0
123,841,3251,2227,402,4614,2506,3164,6310,3983,1272,5505,4593,2452,656,856,0,0,0,0,0,0
132,902,3312,2292,406,4648,2614,3217,6264,4203,1396,5829,4808,2519,706,882,0,0,0,0,0,0
136,913,3406,2323,408,4724,2600,3280,6092,4260,1474,6013,4945,2531,717,891,0,0,0,0,0,0
138,932,3478,2301,407,4715,2640,3277,6103,4166,1436,5912,4892,2452,686,878,0,0,0,0,0,0
136,877,3408,2293,398,4585,2513,3150,5931,3623,1278,5402,4641,2226,576,818,0,0,0,0,0,0
139,834,3407,2265,402,4538,2431,3042,5786,3330,1188,5022,4336,2129,505,784,0,0,0,0,0,0
131,819,3388,2276,406,4484,2408,3008,5765,3108,1129,4778,4211,2054,454,765,0,0,0,0,0,0
124,780,3264,2207,388,4351,2306,2881,5546,2828,1023,4519,4034,1967,401,734,0,0,0,0,0,0
104,638,2874,2029,343,3925,2078,2502,4901,2377,842,3996,3694,1781,323,687,0,0,0,0,0,0
93,571,2646,1944,318,3709,1932,2287,4484,2064,726,3664,3445,1658,271,651,0,0,0,0,0,0
88,538,2575,1911,312,3607,1886,2193,4321,1908,697,3573,3374,1602,246,636,0,0,0,0,0,0
85,524,2557,1903,306,3577,1855,2159,4268,1817,673,3505,3295,1563,232,625,0,0,0,0,0,0
84,519,2530,1899,302,3540,1840,2130,4193,1777,649,3468,3239,1555,224,622,0,0,0,0,0,0
84,514,2525,1891,300,3534,1836,2124,4171,1747,636,3450,3203,1540,218,618,0,0,0,0,0,0
88,522,2541,1896,301,3514,1832,2108,4123,1727,631,3439,3185,1523,218,619,0,0,0,0,0,0
87,536,2596,1919,305,3562,1873,2156,4185,1759,642,3497,3200,1539,221,623,0,0,0,0,0,0
96,580,2724,1986,324,3683,1938,2278,4400,1877,671,3623,3268,1576,232,638,0,0,0,0,0,0
95,619,2811,2036,343,3789,1991,2351,4520,1997,719,3718,3338,1636,244,651,0,0,0,0,0,0
102,628,2908,2043,354,3879,2051,2453,4682,2154,773,3869,3432,1734,266,669,0,0,0,0,0,0
105,664,2970,2078,361,4054,2167,2606,4844,2493,800,4066,3541,1864,314,702,0,0,0,0,0,0
111,697,3065,2099,362,4154,2312,2762,4981,2802,871,4293,3714,2006,368,729,0,0,0,0,0,0
112,734,3131,2142,364,4260,2413,2913,5160,3129,980,4608,3852,2132,430,766,0,0,0,0,0,0
125,783,3223,2181,374,4395,2498,3034,5382,3463,1105,4937,3996,2274,494,802,0,0,0,0,0,0
125,852,3256,2246,381,4462,2512,3071,5507,3631,1235,5314,4159,2320,541,828,0,0,0,0,0,0
132,903,3313,2279,393,4543,2585,3164,5680,3754,1342,5662,4297,2353,591,847,0,0,0,0,0,0
131,947,3430,2297,386,4660,2626,3283,5908,3842,1423,6077,4387,2387,628,874,0,0,0,0,0,0
132,971,3471,2303,379,4739,2676,3361,6108,3877,1468,6249,4455,2388,640,876,0,0,0,0,0,0
136,968,3495,2309,392,4753,2630,3345,6127,3673,1444,6213,4435,2364,606,858,0,0,0,0,0,0
135,885,3453,2283,399,4619,2527,3164,5853,3334,1321,5692,4255,2184,521,811,0,0,0,0,0,0
135,839,3411,2279,386,4497,2443,3055,5688,3124,1201,5236,4098,2098,455,787,0,0,0,0,0,0
131,823,3479,2284,398,4463,2412,3002,5595,2970,1132,5035,4044,2024,427,755,0,0,0,0,0,0
127,792,3369,2219,378,4281,2307,2843,5309,2686,1049,4756,3930,1901,386,728,0,0,0,0,0,0
107,642,2945,2032,338,3884,2084,2456,4669,2267,877,4219,3642,1733,314,680,0,0,0,0,0,0
93,562,2702,1934,312,3624,1929,2220,4290,1969,764,3853,3451,1633,263,649,0,0,0,0,0,0
86,542,2604,1909,304,3554,1868,2131,4136,1822,683,3665,3316,1558,232,630,0,0,0,0,0,0
85,522,2561,1897,301,3512,1860,2096,4086,1777,654,3558,3241,1528,227,618,0,0,0,0,0,0
83,516,2542,1888,302,3477,1838,2065,4027,1736,637,3511,3211,1511,222,616,0,0,0,0,0,0
83,514,2534,1887,299,3468,1828,2056,4006,1714,624,3485,3192,1502,217,613,0,0,0,0,0,0
84,519,2545,1907,301,3469,1839,2057,4001,1706,624,3473,3176,1494,220,612,0,0,0,0,0,0
87,534,2604,1922,306,3519,1870,2102,4077,1742,636,3510,3211,1506,226,619,0,0,0,0,0,0
95,585,2730,1975,322,3643,1957,2226,4298,1857,668,3637,3280,1546,236,633,0,0,0,0,0,0
95,607,2851,2035,344,3740,2008,2323,4428,1993,706,3755,3363,1590,260,647,0,0,0,0,0,0
104,627,2936,2061,345,3863,2063,2414,4520,2181,757,3912,3426,1662,298,657,0,0,0,0,0,0
109,675,3038,2078,358,3975,2172,2586,4699,2351,829,4143,3583,1761,318,689,0,0,0,0,0,0
110,701,3099,2086,349,4159,2313,2751,4887,2606,943,4347,3787,1862,356,712,0,0,0,0,0,0
113,738,3176,2123,355,4298,2437,2932,5041,2884,1070,4631,3979,1972,400,743,0,0,0,0,0,0
117,796,3261,2183,361,4413,2530,3051,5210,3089,1209,5032,4155,2107,424,780,0,0,0,0,0,0
128,830,3302,2217,367,4488,2526,3101,5271,3111,1344,5412,4343,2184,430,812,0,0,0,0,0,0
137,905,3360,2249,386,4578,2594,3144,5305,3308,1454,5804,4480,2249,485,838,0,0,0,0,0,0
133,950,3436,2284,387,4645,2640,3218,5396,3335,1547,6158,4645,2289,493,860,0,0,0,0,0,0
141,977,3519,2315,391,4710,2557,3284,5679,3270,1621,6371,4742,2332,493,871,0,0,0,0,0,0
143,973,3528,2310,409,4709,2651,3282,5831,3169,1593,6302,4683,2244,477,857,0,0,0,0,0,0
138,877,3493,2270,397,4583,2556,3125,5654,2930,1391,5790,4460,2136,415,814,0,0,0,0,0,0
